DESIGNATION_ID,DESIGNATION_DESC,CR_BY,MOD_BY,ACTIVE,OFLINE
2936.0,DG V AND E,5.0,,Y,0
2937.0,DGP ARUNACHAL,5.0,,Y,0
2938.0,DGP GOA,5.0,,Y,0
2939.0,SUPERINTENDING HYDROGEOLOGIST,5.0,23.0,Y,0
2940.0,DGP ASSAM,5.0,,Y,0
2941.0,DG CIVIL DEFENCE,5.0,,Y,0
2942.0,DG PRISION,5.0,,Y,0
2943.0,DG PRISONS,5.0,,Y,0
2944.0,DGP MEGHALAYA,5.0,,Y,0
2945.0,DGP CUM CHAIRMAN,5.0,,Y,0
2946.0,DG TRAINING,5.0,,Y,0
2947.0,DGP BIHAR,5.0,,Y,0
2948.0,DG HOME GUARD,5.0,,Y,0
2949.0,DGP CHHATISGARH,5.0,,Y,0
2950.0,DGP HARYANA,5.0,,Y,0
2951.0,DGP OSD RULES,5.0,,Y,0
2952.0,DGP,5.0,,Y,0
2953.0,JOINT SECRETARY FINANCE,5.0,,Y,0
2954.0,FINANCIAL ADVISER DEFENCE SERVICES,5.0,,Y,0
2955.0,PRINCIPAL INTEGRATED FINANCIAL ADVISER,5.0,,Y,0
2956.0,DIRECTOR GENERAL VIGILANCE,5.0,,Y,0
2957.0,CMO AND HEAD ,5.0,,Y,0
2958.0,FORMER INTERPRETOR,5.0,,Y,0
2959.0,FORMER TRANSLETOR ,5.0,,Y,0
2960.0,RETIRED PROFFESOR,5.0,,Y,0
2961.0,M. EH NEUROSURGERY,5.0,,Y,0
2962.0,FORMER DIRECTOR OF HEALTH SERVICES,5.0,,Y,0
2963.0,INDEPENDENT CONSULTANT,5.0,,Y,0
2964.0,CHIEF STAFF OFFICER ,5.0,,Y,0
2965.0,PROF AND DY. DIRECTOR FACULTY,5.0,,Y,0
2966.0,PROF AND EMERITUS FELLOW,5.0,,Y,0
2967.0,NAUTICAL ADVISER,5.0,,Y,0
2968.0,SENIOR SOFTWARE ANALYST,5.0,,Y,0
2969.0,SR. SOFTWARE ANALYST,5.0,,Y,0
2970.0,DEPUTY GENERAL MANAGER ENGG.,5.0,,Y,0
2971.0,GENERAL MANAGER ENGG.,5.0,,Y,0
2972.0,FORMER DEPUTY CHIEF SURVEYOR AND PRIN. OFFICER,5.0,,Y,0
2973.0,RBI CHAIR PROFESSOR,5.0,,Y,0
2974.0,MOUNTAINEER,5.0,,Y,0
2975.0,RETIRED SENIOR IAF OFFICER,5.0,,Y,0
2976.0,FORMER CHIEF ARCHITECT AND PLANNER,5.0,,Y,0
2977.0,ASSISTANT LIBRARIAN,5.0,,Y,0
2978.0,FORMER SCIENTIST,5.0,,Y,0
2979.0,GEOHYDROLOGICAL ASST.,5.0,,Y,0
2980.0,ASST. GOVT. EXAMINER,5.0,,Y,0
2981.0,DEPUTY GOVT. EXAMINER,5.0,,Y,0
2982.0,GOVT. EXAMINER,5.0,,Y,0
2983.0,SENIOR DESIGN ENGINEER,5.0,,Y,0
2984.0,GUEST SCIENTIST,5.0,,Y,0
2985.0,ADDL. CHIEF ADMINISTRATOR,5.0,,Y,0
2986.0,CL SPL ANAES,5.0,,Y,0
2987.0,SCIENTIST IV ONE,5.0,,Y,0
2988.0,SCIENTIST IV THREE,5.0,,Y,0
2989.0,DY. SUPTDG. HORTICULTURIST,5.0,,Y,0
2990.0,CHIEF HORTICULTURIST,5.0,,Y,0
2991.0,SDE,5.0,,Y,0
2992.0,RM,5.0,,Y,0
2993.0,GUEST PROFESSOR,5.0,,Y,0
2994.0,FIRST VICE CHANCELLOR,5.0,,Y,0
2995.0,CHAIRPERSON HRM,5.0,,Y,0
2996.0,FORMER ASSOCIATE PROFESSOR,5.0,,Y,0
2997.0,INSTITUTE PROFESSOR,5.0,,Y,0
2998.0,EXECUTIVE PRODUCER,5.0,,Y,0
2999.0,FINANCIAL ADVISER AND CHIEF EXECUTIVE OFFICER,5.0,,Y,0
3000.0,DD EME,5.0,,Y,0
3001.0,STUDENT OFFICER,5.0,,Y,0
3002.0,DEPUTY ELECTION COMMISSIONER,5.0,,Y,0
3003.0,PROCESS SUPERITENDENT,5.0,,Y,0
3004.0,SHIFT MANAGER,5.0,,Y,0
3005.0,FORMER SPECIAL DIRECTOR,5.0,,Y,0
3006.0,AASOCIATE RESEARCH SCIENTIST,5.0,,Y,0
3007.0,ASSOCIATE RESEARCH SCIENTIST,5.0,,Y,0
3008.0,SUPERINTENDING CHEMIST,5.0,,Y,0
3009.0,TECHNICAL OFFICER,5.0,,Y,0
3010.0,ASST FIELD OFFICER,5.0,,Y,0
3011.0,ASSTT. AUDITOR GENERAL,5.0,,Y,0
3012.0,VARIOUS,5.0,,Y,0
3013.0,FINANCE MEMBER,5.0,,Y,0
3014.0,CHIEF INTERNAL AUDITOR,5.0,,Y,0
3015.0,DMS T,5.0,,Y,0
3016.0,SAG,5.0,,Y,0
3017.0,INCHARGE READER,5.0,,Y,0
3018.0,CHIEF BUSINESS MANAGER,5.0,,Y,0
3019.0,HOME SECRETARY,5.0,,Y,0
3020.0,A R C,5.0,,Y,0
3021.0,PROVOST,5.0,,Y,0
3022.0,REGIONAL CHIEF CONSERVATOR,5.0,,Y,0
3023.0,REPRESENTATIVE,5.0,,Y,0
3024.0,FORMER CHIEF,5.0,,Y,0
3025.0,CHAIRMAN AND PROF.,5.0,,Y,0
3026.0,CHIEF MINING ENGR.,5.0,,Y,0
3027.0,RETD. CHIEF SCIENTIST,5.0,,Y,0
3028.0,RESEARCH STAFF,5.0,,Y,0
3029.0,A.VON HUMBOLDT FELLOW,5.0,,Y,0
3030.0,PROFESSOR IN CHARGE OF EXAMS,5.0,,Y,0
3031.0,JOINT SECRETARY AND ADDITIONAL SECRETARY,5.0,,Y,0
3032.0,VISITING ASSISTANT PROFESSOR,5.0,,Y,0
3033.0,CHARTERED ACCOUNTANT,5.0,,Y,0
3034.0,HONORARY SECRETARY,5.0,,Y,0
3035.0,S A G,5.0,,Y,0
3036.0,CONSULTANT AND ASSOCIATE PROFESSOR,5.0,,Y,0
3037.0,CHIEF OF STORES,5.0,,Y,0
3038.0,F A C A O ,5.0,,Y,0
3039.0,SURG CAPT,5.0,,Y,0
3040.0,GENERAL MANAGER LAW,5.0,,Y,0
3041.0,CHIEF GENERAL MANAGER LAW,5.0,,Y,0
3042.0,ACTING CHIEF JUSTICE,5.0,,Y,0
3043.0,FORMER CHIEF EDITOR,5.0,,Y,0
3044.0,FORMER ADDITIONAL SOLICITOR GENERAL,5.0,,Y,0
3045.0,FORMER NEWS READER CUM TRANSLATOR,5.0,,Y,0
3046.0,N R T,5.0,,Y,0
3047.0,HEAD OF MATERIALS MANAGEMENT,5.0,,Y,0
3048.0,LANGUAGE EXPERT,5.0,,Y,0
3049.0,FOUNDER DIRECTOR,5.0,,Y,0
3050.0,SENIOR ECONOMIC ADVISER,5.0,,Y,0
3051.0,FORMER SENIOR MEDICAL OFFICER,5.0,,Y,0
3052.0,ADDITIONAL CEO,5.0,,Y,0
3053.0,CHIEF INVESTMENT COMMISSIONER,5.0,,Y,0
3054.0,ADG TECH SERVICES,5.0,,Y,0
3055.0,ADG CID EOW,5.0,,Y,0
3056.0,CAO,5.0,,Y,0
3057.0,DIRECTOR ENTREPRENEURSHIP DEVELOPMENT CELL,5.0,,Y,0
3058.0,DIRECTOR P AND P,5.0,,Y,0
3059.0,EXCISE COMMISSIONER,5.0,,Y,0
3060.0,LAND REVENUE COMMISSIONER AND ADDITIONAL CHIEF SECRETARY,5.0,,Y,0
3061.0,ADDITIONAL CHIEF SECRETARY,5.0,,Y,0
3062.0,UNDERGOING TRAINING,5.0,,Y,0
3063.0,FORMER DIRECTOR LABS,5.0,,Y,0
3064.0,DIRECTOR LABORATORIES,5.0,,Y,0
3065.0,RESEARCH ADVISER,5.0,,Y,0
3066.0,JOINT DIRECTOR METEROLOGY,5.0,,Y,0
3067.0,S MET O,5.0,,Y,0
3068.0,FLT CDV MET,5.0,,Y,0
3069.0,HINDI OFFICER,5.0,,Y,0
3070.0,DIVISIONAL COMMISSIONER GWALIOR,5.0,,Y,0
3071.0,FOUNDER MEMBER AND SECRETARY,5.0,,Y,0
3072.0,STFF SURGEON NFSG,5.0,,Y,0
3073.0,ADDITIONAL DGP ARMED,5.0,,Y,0
3074.0,ADDITIONAL DGP,5.0,,Y,0
3075.0,COMMISSIONER GENRAL,5.0,,Y,0
3076.0,SECRETARY DEPTT. OF HEALTH AND FW,5.0,,Y,0
3077.0,ASSOCIATE PROFESSOR AND CHAIRPERSON,5.0,,Y,0
3078.0,DIRECTOR OPERATION,5.0,,Y,0
3079.0,FORMER MEMBER CBDT,5.0,,Y,0
3080.0,MEMBER CBDT,5.0,,Y,0
3081.0,FORMER DISTRICT AND SESSION JUDGE,5.0,,Y,0
3082.0,DIRECTOR GENERAL HEALTH SERVICES,5.0,,Y,0
3083.0,PROF DR COL,5.0,,Y,0
3084.0,DEPUTY COMMISSIONER,5.0,,Y,0
3085.0,ENGINEER OFFICER,5.0,,Y,0
3086.0,SR. PROF.,5.0,,Y,0
3087.0,CHIEF ORE DRESSING OFFICER,5.0,,Y,0
3088.0,CONTROLLER OF EXAMINATIONS,5.0,,Y,0
3089.0,F M AIR,5.0,,Y,0
3090.0,FORMER SENIOR TRANSLATOR,5.0,,Y,0
3091.0,DAIRY DEVELOPMENT COMMISSIONER,5.0,,Y,0
3092.0,SENIOR TRANSLATOR,5.0,,Y,0
3093.0,RETD. CHIEF ELECTRICAL ENGINEER,5.0,,Y,0
3094.0,RETD. SENIOR DEPUTY ACCOUNTANT GENERAL,5.0,,Y,0
3095.0,VETERINARY ASSISTANT SURGEON,5.0,,Y,0
3096.0,COMMISSIONER CUM SECRETARY EDUCATION,5.0,,Y,0
3097.0,COMMISSIONER CUM PRINCIPAL SECRETARY,5.0,,Y,0
3098.0,FIANCIAL COMMISSIONER AND  PRINCIPAL SECRETARY,5.0,,Y,0
3099.0,FINANCIAL COMMISSIONER AND PRINCIPAL SECRETARY,5.0,,Y,0
3100.0,ADVISOR AND SCIENTIST G,5.0,,Y,0
3101.0,DGMS AIR,5.0,,Y,0
3102.0,DGAFMS,5.0,,Y,0
3103.0,PART TIME FACULY,5.0,,Y,0
3104.0,JT CGDA,5.0,,Y,0
3105.0,SECRETARY CUM DG TOWN COUNTRY PLANNING,5.0,,Y,0
3106.0,ADDITIONAL CHIEF TOWN PLANNER,5.0,,Y,0
3107.0,CHIEF URBAN PLANER,5.0,,Y,0
3108.0,LECTURERER READER ASSOCIATE PROFESSOR,5.0,,Y,0
3109.0,ASSOCIATE PROFESSOR CURRENTLY PROFESSOR AND HEAD,5.0,,Y,0
3110.0,AREA MANAGER,5.0,,Y,0
3111.0,SQUADRON LEADER,5.0,,Y,0
3112.0,ASSOCIATE REGIONAL MANAGER,5.0,,Y,0
3113.0,GM AGM,5.0,,Y,0
3114.0,G M TPO  GM HRDI,5.0,,Y,0
3115.0,DIRECTOR SCIENTIST F,5.0,,Y,0
3116.0,SCIENTIST SC,5.0,,Y,0
3117.0,DIRECTOR  SCIENTIST F,5.0,,Y,0
3118.0,CEO AND PRESIDENT,5.0,,Y,0
3119.0,VICE PRESIDENT AND EXECUTIVE DIRECTOR,5.0,,Y,0
3120.0,CHIEF KNOWLEDGE OFFICER AND FOUNDER,5.0,,Y,0
3121.0,ASSISTANT DIVISIONAL OFFICER,5.0,,Y,0
3122.0,COMMISSIONER OF HANDLOOMS  AND HANDICRAFTS,5.0,,Y,0
3123.0,MEMBER SECRETARY AND CHIEF ENGINEER,5.0,,Y,0
3124.0,CEO,5.0,,Y,0
3125.0,DIRECTOR MILITARY SURVERY,5.0,,Y,0
3126.0,MISSION COORDINATOR,5.0,,Y,0
3127.0,HEAD DAIRY CATTLE NUTRITION,5.0,,Y,0
3128.0,SR. ASST. PROFESSOR,5.0,,Y,0
3129.0,ASSOC. PROFESSOR / PROFESSOR,5.0,23.0,Y,0
3130.0,FORMER CENTRAL PROVIDENT FUND COMMISSIONER,5.0,,Y,0
3131.0,INCHARGE DIRECTOR,5.0,,Y,0
3132.0,CHIEF P F COMMISSIONER,5.0,,Y,0
3133.0,FORMER ADDL. CONTROLLER GENERAL OF DEFENCE ACCOUNTS,5.0,,Y,0
3134.0,CONTROLLER OF FINANCIAL ACCOUNTS,5.0,,Y,0
3135.0,FORMER FINANCIAL ADVISER AND CHIEF ACCOUNTS OFFICER,5.0,23.0,Y,0
3136.0,FA CAO C,5.0,,Y,0
3137.0,FA CAO S W,5.0,,Y,0
3138.0,FA CAO G,5.0,,Y,0
3139.0,FA CAO CON,5.0,,Y,0
3140.0,RESEARCH EXECUTIVE,5.0,,Y,0
3141.0,POST DOCTORAL FELLOW,5.0,,Y,0
3142.0,PRINCIPAL CONTROLLER OF DEFENCE ACCOUNTS,5.0,23.0,Y,0
3143.0,D.G. SIGNALS,5.0,,Y,0
3144.0,FORMER SR. CONSULTANT ,5.0,,Y,0
3145.0,FORMER VICE CHIEF OF THE NAVAL STAFF,5.0,,Y,0
3146.0,FORMER MEDICAL OFFICER,5.0,,Y,0
3147.0,BOARD DIRECTOR,5.0,,Y,0
3148.0,WARDEN,5.0,,Y,0
3149.0,HEALTH OFFICER,5.0,,Y,0
3150.0,IFA,5.0,,Y,0
3151.0,PRINCIPAL IFA,5.0,,Y,0
3152.0,METROPOLITAN MAGISTRAT,5.0,,Y,0
3153.0,JS AND ADDL. FA,5.0,,Y,0
3154.0,PRINCIPAL CONTROLLER GENERAL OF DEFENCE ACCOUNTS,5.0,,Y,0
3155.0,GOC IN C,5.0,,Y,0
3156.0,DIVISIONAL COMMANDAR,5.0,,Y,0
3157.0,G.O.C.,5.0,,Y,0
3158.0,SECOND SECRETARY,5.0,,Y,0
3159.0,SENIOR INSPECTOR OF FACTORIES,5.0,,Y,0
3160.0,PROF. DEAN AND REGISTRAR,5.0,,Y,0
3161.0,DEVELOPMENT COMMISSIONER CHIEF ELECTORAL OFFICER,5.0,,Y,0
3162.0,JOINT SECRETARY DIRECTOR IIMC,5.0,,Y,0
3163.0,PRINCIPAL SECRETARY TO CM PR. SECRETARY COMMONWEALTHGAMES,5.0,,Y,0
3164.0,CO ORDINATOR,5.0,,Y,0
3165.0,JS FA,5.0,,Y,0
3166.0,A D A I,5.0,,Y,0
3167.0,GRADE B OFFICER,5.0,,Y,0
3168.0,ASSISTANT TOWN PLANNER,5.0,,Y,0
3169.0,TOWN PLANNER,5.0,,Y,0
3170.0,SENIOR TOWN PLANNER,5.0,,Y,0
3171.0,EXECUTIVE DIRECTOR LAW,5.0,,Y,0
3172.0,CONTROLLER OF STATIONERY,5.0,,Y,0
3173.0,JR. RESEARCH MANAGER,5.0,,Y,0
3174.0,LECTURER ASST PROF ASSOCIATE PROFESSOR HEAD,5.0,,Y,0
3175.0,SELECTION GRADE LECTURER ASSTT. PROFESSOR,5.0,,Y,0
3176.0,FORMER HEAD OF DEPTT. ,5.0,,Y,0
3177.0,H.O.D. ,5.0,,Y,0
3178.0,PRINCIPAL OFFICIATING,5.0,,Y,0
3179.0,PRINCIPAL ADHOC,5.0,,Y,0
3180.0,AMBASSADOR OF INDIA,5.0,,Y,0
3181.0,HIGH COMMISSION OF INDIA,5.0,,Y,0
3182.0,HIGH COMMISSIONER OF INDIA,5.0,,Y,0
3183.0,PUBLIC DEPT MGN ADVISER,5.0,,Y,0
3184.0,JUNIOR GEOLOGIST,5.0,,Y,0
3185.0,LECTURER READER AND PROFESSOR,5.0,,Y,0
3186.0,SENIOR LECTURER ASSISTANT PROFESSOR,5.0,,Y,0
3187.0,GEOLOGIST ASSISTANT,5.0,,Y,0
3188.0,SENIOR DIVISIONAL ACCOUNTS OFFICER,5.0,,Y,0
3189.0,DIRECTOR (PERSONNEL AND ADMINISTRATION),5.0,23.0,Y,0
3190.0,DIRECTOR DEVELOPMENT,5.0,,Y,0
3191.0,CHIEF OF PERSONNEL ,5.0,,Y,0
3192.0,CONTROLLER OF PERSONNEL SERVICES,5.0,,Y,0
3193.0,DIRECTOR GENERAL NAVAL OPERATIONS,5.0,,Y,0
3194.0,WG. CDR. PROFESSOR,5.0,,Y,0
3195.0,FORMER AIR VICE MARSHAL,5.0,,Y,0
3196.0,SENIOR MET OFFICER,5.0,,Y,0
3197.0,COMMAND MET OFFICER,5.0,,Y,0
3198.0,ASSISTANT CHIEF OF AIR STAFF,5.0,,Y,0
3199.0,ADDITIONAL ADVISER,5.0,,Y,0
3200.0,ADDITIONAL ADVISER PHE,5.0,,Y,0
3201.0,SR. DEN MLG,5.0,,Y,0
3202.0,CONSUL GENERAL,5.0,,Y,0
3203.0,DG ICCR,5.0,,Y,0
3204.0,RESIDENT SURGEON,5.0,,Y,0
3205.0,TECHNICAL DIRECTOR AND STATE INFORMATICS OFFICER ,5.0,,Y,0
3206.0,LECTURER ASSTT. PROFESSOR ASSOC. PROFESSOR PROFESSOR,5.0,,Y,0
3207.0,JT. G M ADDL G M,5.0,,Y,0
3208.0,DISTINGUIESED CLASSICAL DANCER,5.0,,Y,0
3209.0,UN POLICE OFFICER,5.0,,Y,0
3210.0,SECTOR COMMANDER,5.0,,Y,0
3211.0,ADDL CP,5.0,,Y,0
3212.0,A O G INVESTINGATING,5.0,,Y,0
3213.0,PROFESSOR AND SENIOR SCIENTIST,5.0,,Y,0
3214.0,RETIRED PROJECT OFFICER,5.0,,Y,0
3215.0,PIFA,5.0,,Y,0
3216.0,CENSUS COMMISSIONER,5.0,,Y,0
3217.0,PGPPM,5.0,,Y,0
3218.0,FORMER VICE CHANCELLOR AND DIRECTOR,5.0,,Y,0
3219.0,ASSISTANT CHIEF INTEGRATED DEFENCE STAFF,5.0,,Y,0
3220.0,COMMAND CHIEF ENGINEER,5.0,,Y,0
3221.0,MG MEDICAL,5.0,,Y,0
3222.0,DGMS NAVY,5.0,,Y,0
3223.0,COURSE MEMBER,5.0,,Y,0
3224.0,CHIEF OF COMMAND STAFF,5.0,,Y,0
3225.0,BRIG IC ADM CDR TPS CONSLT,5.0,,Y,0
3226.0,ADVISER COST,5.0,,Y,0
3227.0,DIRECTOR COST,5.0,,Y,0
3228.0,FORMER BRIGADIER,5.0,,Y,0
3229.0,COLONEL INSTRUCTOR,5.0,,Y,0
3230.0,B G S,5.0,,Y,0
3231.0,MGGS,5.0,,Y,0
3232.0,A D C R,5.0,,Y,0
3233.0,CHIEF RESIDENT COMMISSIONER,5.0,,Y,0
3234.0,DIRECTOR EXTENSION EDUCATION,5.0,23.0,Y,0
3235.0,RETD. COMMANDER IN CHIEF,5.0,40.0,Y,0
3236.0,FORMER ADGP,5.0,23.0,Y,0
3237.0,PROF.,5.0,,Y,0
3238.0,PROF.,5.0,,Y,0
3239.0,PROF.,5.0,,Y,0
3240.0,JUNIOR RESOURCE PERSON,5.0,23.0,Y,0
3241.0,DEPUTY SECRETARY / DIRECTOR,5.0,23.0,Y,0
3242.0,RETD. ADMIRAL,5.0,23.0,Y,0
3243.0,CHIEF RESEARCHER R AND D,5.0,,Y,0
3244.0,FORMER CONTROLLER GENERAL,5.0,23.0,Y,0
3245.0,PROF.,5.0,,Y,0
3246.0,ASSOCIATE PROF. AND HEAD,5.0,,Y,0
3247.0,ANCHOR CUM EDITOR,5.0,23.0,Y,0
3248.0,F O D A G,5.0,23.0,Y,0
3249.0,DEFENCE ESTATES OFFICER,5.0,23.0,Y,0
3250.0,PRINCIPAL SECRETARY / ADDITIONAL SECRETARY.,5.0,23.0,Y,0
3251.0,ADDL C D A,5.0,23.0,Y,0
3252.0,RETD. AIR COMMODORE,5.0,23.0,Y,0
3253.0,ADDITIONAL FINANCIAL ADVISOR,5.0,,Y,0
3254.0,INDIA CHAIR PROFESSOR ,5.0,,Y,0
3255.0,EX HOD,5.0,,Y,0
3256.0,TECHNICAL ADVISOR AND HEAD,5.0,,Y,0
3257.0,CHIEF ADVISER,5.0,,Y,0
3258.0,VICE CHANCELLOR OFFICIATING,5.0,,Y,0
3259.0,SR. GRADE LECTURER,5.0,,Y,0
3260.0,FORMER JUDGE ADVOCATE GENERAL ,5.0,,Y,0
3261.0,DJAG HQ SIXTEEN CORPS,5.0,,Y,0
3262.0,DJAG HQ ELEVEN CORPS,5.0,,Y,0
3263.0,DY JAG HQ CENTRAL COMMAND,5.0,,Y,0
3264.0,DY JAG HQ SW COMMAND,5.0,,Y,0
3265.0,JUDGE ADVOCATE GENERAL ARMY,5.0,,Y,0
3266.0,DG EME,5.0,,Y,0
3267.0,EX ENGG. IN CHIEF,5.0,,Y,0
3268.0,D.G. WORKS,5.0,,Y,0
3269.0,MEMBER SENATE CHAIRMAN,5.0,,Y,0
3270.0,SR. EXPERIMENTAL ONCOLOGIST,5.0,,Y,0
3271.0,RESEARCH SCIENTIST B,5.0,,Y,0
3272.0,NATIONAL LEVEL MONITOR,5.0,,Y,0
3273.0,PROFESSOR SCIENTIST G,5.0,,Y,0
3274.0,AGRICULTURE OFFICER,5.0,,Y,0
3275.0,SENIOR PRINCIPAL SCIENTIST,5.0,,Y,0
3276.0,LECTURER SENIOR SCALE LECTURER AND READER,5.0,,Y,0
3277.0,READER  LECTURER,5.0,,Y,0
3278.0,CONSULTANT PHYSICION,5.0,,Y,0
3279.0,ASSISTANT PROFESSOR SENIOR SCALE,5.0,,Y,0
3280.0,DIRECTOR PRO VICE CHANCELLOR,5.0,,Y,0
3281.0,DIRECTOR GENERAL OF AUDIT,5.0,23.0,Y,0
3282.0,EXECUTIVE PRINCIPAL PRIVATE SECRETARY,5.0,23.0,Y,0
3283.0,PROFFESSOR AND DEAN,5.0,,Y,0
3284.0,COMBAT ENGINEER,5.0,23.0,Y,0
3285.0,FORMER REGISTRAR GENERAL,5.0,,Y,0
3286.0,FORMER SR. ADVISOR,5.0,,Y,0
3287.0,LEGAL EDITOR,5.0,,Y,0
3288.0,ASST IGF NAEB,5.0,,Y,0
3289.0,COMMAND OFFICER,5.0,,Y,0
3290.0,PROF.,5.0,,Y,0
3291.0,PROF.,5.0,,Y,0
3292.0,PROF.,5.0,,Y,0
3293.0,PROF.,5.0,,Y,0
3294.0,PROF.,5.0,,Y,0
3295.0,PROF.,5.0,,Y,0
3296.0,SENIOR OFFICER IN CHARGE,5.0,23.0,Y,0
3297.0,PROF.,5.0,,Y,0
3298.0,PROF.,5.0,,Y,0
3299.0,PROF.,5.0,,Y,0
3300.0,PROF.,5.0,,Y,0
3301.0,PROF.,5.0,,Y,0
3302.0,LEGAL REMEMBRANCER AND DIRECTORATE OF PROSECUTION,5.0,,Y,0
3303.0,LEGAL REMEMBRANCER AND DIRECTOR OF PROSECUTION,5.0,,Y,0
3304.0,ASSOCIATE PROFESSOR AND PRINCIPAL,5.0,,Y,0
3305.0,ASSOCIATE PROFESSOR AND CHAIRMAN,5.0,,Y,0
3306.0,ADVOCATE GENERAL,5.0,,Y,0
3307.0,ADITIONAL ADVOCATE,5.0,,Y,0
3308.0,ADITIONAL ADVOCATE GENERAL,5.0,,Y,0
3309.0,PR. SECRETARY,5.0,,Y,0
3310.0,SOLICITOR-CUM- JOINT SECRETARY,5.0,,Y,0
3311.0,ADDITIONAL ADVOCATE GENERAL,5.0,,Y,0
3312.0,DIRECTOR GENERAL PROSECUTION,5.0,,Y,0
3313.0,PROF.,5.0,,Y,0
3314.0,PROFESSOR & H.O.D.,5.0,,Y,0
3315.0,DIRECTOR GENERL HOSPITAL SERVICES,5.0,,Y,0
3316.0,PRODUCTION OFFICER,5.0,,Y,0
3317.0,PROF.,26.0,,Y,0
3318.0,CGM,5.0,,Y,0
3319.0,ORE DRESSING OFFICER,5.0,,Y,0
3320.0,SUPERINTENDING OFFICER ORE DRESSING,5.0,,Y,0
3321.0,SENIOR SUGAR TECHNOLOGIST,5.0,,Y,0
3322.0,RETIRED AMBASSADOR OF INDIA,5.0,,Y,0
3323.0,AMBASSADOR OF INDIA TO  UNESCO PARIS,5.0,,Y,0
3324.0,AMBASSADOR OF INDIA TO NETHERLAND,5.0,,Y,0
3325.0,PRINCIPAL ECONOMICS ADVISER,5.0,,Y,0
3326.0,DY P M O,5.0,,Y,0
3327.0,FORMER ADDITIONAL D.G. AND M.S.,5.0,,Y,0
3328.0,PROF.,5.0,,Y,0
3329.0,PROF. DEAN ACADEMIC,5.0,,Y,0
3330.0,C M O,5.0,,Y,0
3331.0,ASSTT. PROF. AND ASSO. PROF.,5.0,,Y,0
3332.0,ADVISOR COST,26.0,,Y,0
3333.0,PROF. AND DEAN,5.0,,Y,0
3334.0,ADDITIONAL DIV. MANAGER,5.0,,Y,0
3335.0,DEPUTY LABOUR WELFARE COMMISSIONER,5.0,,Y,0
3336.0,RETD. WELFARE COMMISSIONER,5.0,,Y,0
3337.0,FORMER ADDITIONAL CHIEF LABOUR COMMISSIONER,5.0,23.0,Y,0
3338.0,RETD. LABOUR WELFARE COMMISSIONER,5.0,,Y,0
3339.0,RETD. DEPUTY CHIEF LABOUR COMMISSIONER,5.0,,Y,0
3340.0,CLINICAL PSYCHOLOGIST AND RESEARCH COORDINATOR,5.0,,Y,0
3341.0,A D J P F AND HEAD,5.0,,Y,0
3342.0,ADVISER PLANNING,5.0,,Y,0
3343.0,CONTROLLER OF FINANCE AND ACCOUNTS,5.0,,Y,0
3344.0,PROF.,26.0,,Y,0
3345.0,INSURANCE COMMISSIONER,5.0,,Y,0
3346.0,CHIEF NEUROLOGIST,5.0,,Y,0
3347.0,ADDITIONAL CHIEF HEALTH DIRECTOR,5.0,,Y,0
3348.0,FORMER DY. CHIEF LABOUR COMMISSIONER,5.0,,Y,0
3349.0,ASSISTANT SECRETARY,5.0,,Y,0
3350.0,CE CUM SE C RSVY PATNA CIRCLE,5.0,,Y,0
3351.0,CHIEF ENGINEER ZONE M I PWD GNCTD NEW DELHI,5.0,,Y,0
3352.0,ADDITIONAL DIRECTOR GENERAL PRINCIPAL CHIEF ENGINEER PWD M I GNCTD DELHI,5.0,,Y,0
3353.0,CURRENT OFFICE DUTY CHARGE ENGINEER IN CHIEF PWD GNCTD DELHI,5.0,,Y,0
3354.0,ASSISTANT PROFESSOR PROGRAMME OFFICER ASSISTANT DIRECTOR RDI HIHT,5.0,,Y,0
3355.0,RETIRED GENERAL MANAGER,5.0,,Y,0
3356.0,SUPERINTENDENT AND PROFESSOR,5.0,,Y,0
3357.0,CHIEF MEDICAL OFFICER CUM DISTRICT MISSION DIRECTOR NHRM BISHNUPUR,5.0,,Y,0
3358.0,MEDICAL SUPDT. AND CONSULTANT PAEDIATRICIAN,5.0,,Y,0
3359.0,ADDITIONAL DIRECTOR PUBLIC HEALTH,5.0,,Y,0
3360.0,PRINCIPAL SCIENTIST AND ASSOCIATE PROFESSOR,5.0,,Y,0
3361.0,PRINCIPAL SCIENTIST AND ASSO. PROF.,5.0,,Y,0
3362.0,RETIRED AIR VICE MARSHAL,5.0,,Y,0
3363.0,PRINCIPAL DIRECTOR,5.0,,Y,0
3364.0,FORMER PROJECT DIRECTOR,5.0,,Y,0
3365.0,CLINICAL REGISTRAR,5.0,,Y,0
3366.0,FINANCE ADVISER,5.0,,Y,0
3367.0,SYNDICATE MEMBER,5.0,,Y,0
3368.0,PROF.,5.0,,Y,0
3369.0,PROF.,5.0,,Y,0
3370.0,PROF.,5.0,,Y,0
3371.0,PROF.,5.0,,Y,0
3372.0,PRINCIPAL AND HOSPITAL SUPRINTENDENT,5.0,,Y,0
3373.0,PROF.,5.0,,Y,0
3374.0,PROFESSOR  CONSULTANT,5.0,,Y,0
3375.0,A.M.,5.0,,Y,0
3376.0,FORMER PRINCIPAL FINANCIAL ADVISOR ,5.0,,Y,0
3377.0,PRINCIPAL FINANCIAL ADVISER,5.0,,Y,0
3378.0,PROF.,26.0,,Y,0
3379.0,ADVISOR F,5.0,,Y,0
