PROFESSION_ID,SPECILISATION_ID,SPECILISATION_NAME,CR_BY,MOD_BY,ACTIVE,OFLINE,DATE
8.0,20.0,COST ACCOUNTING,5.0,,Y,0,2021-04-07 11:02:52
8.0,21.0,MARKETING RESEARCH,5.0,,Y,0,2021-04-07 11:02:52
8.0,22.0,BUSINESS ADMINISTRATION,5.0,,Y,0,2021-04-07 11:02:52
8.0,23.0,ACCOUNTING,5.0,,Y,0,2021-04-07 11:02:52
8.0,24.0,ACCOUNTING AND FINANCE,5.0,,Y,0,2021-04-07 11:02:52
8.0,25.0,MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
8.0,26.0,COST ACCOUNTS AND MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
8.0,27.0,INDIAN COST ACCOUNTS SERVICE,5.0,,Y,0,2021-04-07 11:02:52
8.0,28.0,FINANCIAL SERVICES,23.0,,Y,0,2021-04-07 11:02:52
8.0,29.0,E COMMERCE,59.0,,Y,0,2023-06-12 15:20:32
8.0,30.0,CORPORATE FINANCE AND ACCOUNTING ,66.0,,Y,0,2023-10-26 14:45:04
8.0,31.0,INTELLECTUAL CAPITAL,66.0,,Y,0,2023-10-26 14:45:19
8.0,32.0,INTEGRATED REPORTING ,66.0,,Y,0,2023-10-26 14:45:32
8.0,33.0,CORPORATE GOVERNANCE ,66.0,,Y,0,2023-10-26 14:45:44
8.0,34.0,MICRO FINANCE,66.0,,Y,0,2023-11-06 10:55:58
8.0,35.0,HUMAN RESOURCE MANAGEMENT ,66.0,,Y,0,2024-10-09 15:09:13
8.0,36.0,GENERAL MANAGEMENT,71.0,,Y,0,2024-12-02 11:07:11
9.0,1.0,BANKING ACADEMIC,2.0,,Y,0,2021-04-07 11:02:52
9.0,2.0,INTERNATIONAL ECONOMICS,2.0,,Y,0,2021-04-07 11:02:52
9.0,3.0,INDUSTRIAL ECONOMICS,2.0,,Y,0,2021-04-07 11:02:52
9.0,4.0,INTERNATIONAL TRADE,2.0,,Y,0,2021-04-07 11:02:52
9.0,5.0,PUBLIC FINANCE,2.0,,Y,0,2021-04-07 11:02:52
9.0,6.0,RURAL ECONOMICS,2.0,,Y,0,2021-04-07 11:02:52
9.0,7.0,TAXATION,2.0,,Y,0,2021-04-07 11:02:52
9.0,8.0,TRANSPORT ECONOMICS,2.0,,Y,0,2021-04-07 11:02:52
9.0,9.0,ECONOMICS OF DEVELOPMENT AND PLANNING IN INDIA,2.0,,Y,0,2021-04-07 11:02:52
9.0,10.0,MICRO ECONOMICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,11.0,MACRO ECONOMICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,12.0,CULTURAL ECONOMICS,2.0,,Y,0,2021-04-07 11:02:52
9.0,13.0,STRATEGIC MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
9.0,14.0,DEVELOPMENT ECONOMICS,2.0,,Y,0,2021-04-07 11:02:52
9.0,15.0,APPLIED ECONOMICS,3.0,,Y,0,2021-04-07 11:02:52
9.0,16.0,MARKETING,4.0,,Y,0,2021-04-07 11:02:52
9.0,17.0,FINANCIAL MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
9.0,18.0,INTERNATIONAL BANKING,2.0,,Y,0,2021-04-07 11:02:52
9.0,19.0,COMMERCIAL BANKING,2.0,,Y,0,2021-04-07 11:02:52
9.0,20.0,AGRICULTURAL ECONOMICS,6.0,,Y,0,2021-04-07 11:02:52
9.0,21.0,QUANTITATIVE ECONOMICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,22.0,CHIEF MANAGER,2.0,4.0,N,0,2021-04-07 11:02:52
9.0,23.0,URBAN ECONOMICS,6.0,,Y,0,2021-04-07 11:02:52
9.0,24.0,ECONOMICS OF EDUCATION,2.0,,Y,0,2021-04-07 11:02:52
9.0,25.0,POLITICAL ECONOMY ,2.0,,Y,0,2021-04-07 11:02:52
9.0,26.0,PUBLIC ECONOMICS,2.0,,Y,0,2021-04-07 11:02:52
9.0,27.0,INDIAN ECONOMIC SERVICE,5.0,,Y,0,2021-04-07 11:02:52
9.0,28.0,VILLAGE AND SMALL INDUSTRIES,4.0,,Y,0,2021-04-07 11:02:52
9.0,29.0,ENVIRONMENTAL ECONOMICS,4.0,,Y,0,2021-04-07 11:02:52
9.0,30.0,ECONOMETRICS,4.0,,Y,0,2021-04-07 11:02:52
9.0,31.0,ENERGY ECONOMICS,4.0,,Y,0,2021-04-07 11:02:52
9.0,32.0,MATHEMATICAL ECONOMICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,33.0,HUMAN RESOURCE DEVELOPMENT,5.0,,Y,0,2021-04-07 11:02:52
9.0,34.0,MANAGEMENT ECONOMICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,35.0,RURAL DEVELOPMENT,5.0,,Y,0,2021-04-07 11:02:52
9.0,36.0,DALIT AND WOMEN STUDIES,5.0,,Y,0,2021-04-07 11:02:52
9.0,37.0,INDIAN ECONOMY,5.0,,Y,0,2021-04-07 11:02:52
9.0,38.0,MICRO FINANCE,5.0,,Y,0,2021-04-07 11:02:52
9.0,39.0,ORGANISATION BEHAVIOUR,5.0,,Y,0,2021-04-07 11:02:52
9.0,40.0,INSURANCE  ,5.0,25.0,Y,0,2021-04-07 11:02:52
9.0,41.0,LABOUR ECONOMICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,42.0,HUMAN DEVELOPMENT ECONOMICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,43.0,HEALTH ECONOMICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,44.0,FINANCE,5.0,,Y,0,2021-04-07 11:02:52
9.0,45.0,I P R,5.0,,Y,0,2021-04-07 11:02:52
9.0,46.0,ECONOMIC PLANNING,5.0,,Y,0,2021-04-07 11:02:52
9.0,47.0,TRAFFIC ECONOMICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,48.0,MACRO MONETARY ECONOMICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,49.0,APPLIED ECONOMETRICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,50.0,ECONOMIC ANALYSIS,5.0,,Y,0,2021-04-07 11:02:52
9.0,51.0,APPLIED MICRO AND APPLICATIONS,5.0,,Y,0,2021-04-07 11:02:52
9.0,52.0,MONETARY ECONOMICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,53.0,APPLIED DEVELOPMENT ECONOMICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,54.0,TRADE AND DEVELOPMENT,5.0,,Y,0,2021-04-07 11:02:52
9.0,55.0,DEMOGRAPHY,5.0,,Y,0,2021-04-07 11:02:52
9.0,56.0,ECONOMICIS THEORY,5.0,,Y,0,2021-04-07 11:02:52
9.0,57.0,FINANCIAL ECONOMICS,5.0,,Y,0,2021-04-07 11:02:52
9.0,58.0,BANKING AND FINANCE,5.0,,Y,0,2021-04-07 11:02:52
9.0,59.0,ACADEMIC PERFORMANCE INDICATOR (API),40.0,,Y,0,2021-04-07 11:02:52
9.0,60.0,ECOLOGICAL AND ENVIRONMENTAL ECONOMICS,54.0,,Y,0,2021-08-05 10:15:26
9.0,61.0,INDIAN ECONOMICS,54.0,,Y,0,2021-08-05 10:16:12
9.0,62.0,ECONOMICS OF WATER,54.0,,Y,0,2021-08-05 10:16:27
9.0,63.0,RESEARCH METHODOLOGY,66.0,,Y,0,2023-07-28 14:47:37
9.0,64.0,MACRO ECONOMICS AND MICRO ECONOMICS,66.0,,Y,0,2023-08-02 15:08:30
9.0,65.0,ECONOMICS OF SOCIAL SECTOR,66.0,,Y,0,2023-08-02 15:08:48
9.0,66.0,STATISTICAL METHODS,66.0,,Y,0,2023-10-31 10:46:32
10.0,1.0,ADULT EDUCATION,2.0,,Y,0,2021-04-07 11:02:52
10.0,2.0,EDUCATION FOR PHYSICALLY HANDICAPPED,2.0,,Y,0,2021-04-07 11:02:52
10.0,3.0,EDUCATIONAL TECHNOLGY,2.0,,Y,0,2021-04-07 11:02:52
10.0,4.0,EDUCATION FOR MENTALLY RETARDED,2.0,,Y,0,2021-04-07 11:02:52
10.0,5.0,EDUCATION FOR THE BLIND,2.0,,Y,0,2021-04-07 11:02:52
10.0,6.0,GENERAL,2.0,,Y,0,2021-04-07 11:02:52
10.0,7.0,PHYSICAL EDUCATION,2.0,,Y,0,2021-04-07 11:02:52
10.0,8.0,TEACHING AND LEARNING,2.0,,Y,0,2021-04-07 11:02:52
10.0,9.0,TEACHING OF CHEMISTRY,2.0,,Y,0,2021-04-07 11:02:52
10.0,10.0,TEACHING OF ENGINEERING,2.0,,Y,0,2021-04-07 11:02:52
10.0,11.0,TEACHING OF HINDI,2.0,,Y,0,2021-04-07 11:02:52
10.0,12.0,TEACHING OF LANGUAGES,2.0,,Y,0,2021-04-07 11:02:52
10.0,13.0,TEACHING OF MATHEMATICS,2.0,,Y,0,2021-04-07 11:02:52
10.0,14.0,TEACHING OF PHYSICS,2.0,,Y,0,2021-04-07 11:02:52
10.0,15.0,TECHNICAL EDUCATION,2.0,,Y,0,2021-04-07 11:02:52
10.0,16.0,ARMY BACKGROUND,2.0,,Y,0,2021-04-07 11:02:52
10.0,17.0,EDUCATIONAL MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
10.0,18.0,TEACHER TRAINING,5.0,,Y,0,2021-04-07 11:02:52
10.0,19.0,DISTANCE EDUCATION,4.0,,Y,0,2021-04-07 11:02:52
10.0,20.0,HIGHER EDUCATION,4.0,,Y,0,2021-04-07 11:02:52
10.0,21.0,EDUCATIONAL STATISTICS,4.0,,Y,0,2021-04-07 11:02:52
10.0,22.0,EDUCATIONAL ADMINISTRATION,5.0,,Y,0,2021-04-07 11:02:52
10.0,23.0,EDUCATION PSYCHOLOGY,4.0,,Y,0,2021-04-07 11:02:52
10.0,24.0,SOCIOLOGY OF EDUCATION,5.0,,Y,0,2021-04-07 11:02:52
10.0,25.0,EDUCATIONAL RESEARCH,5.0,,Y,0,2021-04-07 11:02:52
10.0,26.0,SPECIAL EDUCATION,5.0,,Y,0,2021-04-07 11:02:52
10.0,27.0,TEACHER EDUCATION,5.0,,Y,0,2021-04-07 11:02:52
10.0,28.0,EDUCATIONAL PLANNING AND MGMT.,5.0,,Y,0,2021-04-07 11:02:52
10.0,29.0,CBSC,49.0,,Y,0,2021-07-05 12:13:59
10.0,30.0,NCERT,49.0,49.0,Y,0,2021-07-06 15:55:20
10.0,31.0,MISCELLANEOUS,49.0,,Y,0,2021-07-15 10:51:30
10.0,32.0,INTELLECTUAL DISABILITY,54.0,,Y,0,2022-01-21 10:31:05
10.0,33.0,EXAMINATION REFORMS AND EDUCATIONAL LEADERSHIP,40.0,,Y,0,2022-09-28 11:54:13
10.0,34.0,ECONOMICS,66.0,,Y,0,2022-10-20 11:53:11
10.0,35.0,CURRICULUM DEVELOPMENT ,66.0,,Y,0,2023-05-03 12:34:35
10.0,36.0,CAPACITY BUILDING AND SKILL DEVELOPMENT,66.0,,Y,0,2023-05-03 12:34:51
10.0,37.0,SCHOOL EDUCATION,66.0,,Y,0,2023-06-16 14:34:29
10.0,38.0,EDUCATION PROMOTION AND OUTREACH PROGRAMME,66.0,,Y,0,2023-06-16 14:35:02
10.0,39.0,ECONOMICS OF EDUCATION,66.0,,Y,0,2023-07-03 11:06:54
10.0,40.0,POLITICAL SCIENCE,66.0,,Y,0,2023-07-03 11:12:10
10.0,41.0,OUTREACH AND PROMOTION ,66.0,,Y,0,2023-07-20 17:40:19
10.0,42.0,TEACHING METHODOLOGY,66.0,,Y,0,2023-08-02 12:41:24
10.0,43.0,ICT(INFORMATION AND COMMUNICATIONS TECHNOLOGY),66.0,,Y,0,2023-08-14 15:04:30
10.0,44.0,LEARNING OUTCOME,66.0,,Y,0,2023-08-14 15:22:42
10.0,45.0,PHILOSOPHY OF EDUCATION ,66.0,,Y,0,2023-08-17 16:51:33
10.0,46.0,INCLUSIVE EDUCATION,66.0,,Y,0,2023-08-17 16:55:33
10.0,47.0,ENGLISH PEDAGOGY,66.0,,Y,0,2023-08-29 14:25:20
10.0,48.0,PEDAGOGY OF SOCIAL SCIENCE,66.0,,Y,0,2023-09-13 16:34:10
10.0,49.0,SOCIAL SCIENCE,66.0,,Y,0,2023-09-20 10:20:37
10.0,50.0,NATURAL SCIENCE,66.0,,Y,0,2023-09-20 10:27:45
10.0,51.0,TEACHING ENGLISH,66.0,,Y,0,2024-02-19 15:49:11
10.0,52.0,COMPARATIVE LITERATURE,66.0,,Y,0,2024-02-19 15:50:27
10.0,53.0,ENGLISH METHODOLOGY,71.0,,Y,0,2024-03-20 12:13:36
10.0,54.0,LIFE LONG LEARNING,70.0,,Y,0,2024-03-21 10:38:32
10.0,55.0,RESEARCH METHODOLOGY AND ADVANCED STATISTICS,70.0,,Y,0,2024-05-07 12:55:41
10.0,56.0,EDUCATIONAL TECHNOLOGY,70.0,,Y,0,2024-05-07 12:55:55
10.0,57.0,EDUCATIONAL MEASUREMENT AND EVALUATION,70.0,,Y,0,2024-05-07 12:56:14
10.0,58.0,EDUCATIONAL PSYCHOLOGY,70.0,,Y,0,2024-05-07 12:56:28
10.0,59.0,EDUCATIONAL PHILOSOPY,70.0,,Y,0,2024-05-07 12:56:51
10.0,60.0,PEDAGOGY OF SOCIAL SCIENCE,70.0,,Y,0,2024-05-07 12:57:06
10.0,61.0,EDUCATIONAL ADMINISTRATION AND MANAGEMENT,70.0,,Y,0,2024-05-07 12:57:23
10.0,62.0,SCHOOL MANAGEMENT AND ADMINISTRATION,66.0,,Y,0,2024-06-12 15:09:05
10.0,63.0,GENDER STUDIES,66.0,,Y,0,2024-06-12 15:40:21
10.0,64.0,EDUCATION TECHNOLOGY,62.0,,Y,0,2024-06-18 12:22:40
10.0,65.0,LANGUAGE EDUCATION ,66.0,,Y,0,2024-09-26 10:10:25
10.0,66.0,PEDAGOGY OF POLITICAL SCIENCE,66.0,,Y,0,2024-09-26 12:39:47
10.0,67.0,WOMEN LEADERSHIP,71.0,,Y,0,2024-12-03 10:55:56
10.0,68.0,EDUCATIONAL PSYCHOLOGY,71.0,,Y,0,2024-12-03 10:56:32
10.0,69.0,RESEARCH METHODOLOGY,71.0,,Y,0,2024-12-03 11:06:09
10.0,70.0,ART EDUCATION ,66.0,,Y,0,2025-03-18 10:39:21
10.0,71.0,GEOGRAPHY,77.0,,Y,0,2025-06-24 13:16:32
11.0,1.0,ELECTRIC MACHINES,2.0,,Y,0,2021-04-07 11:02:52
11.0,2.0,HIGH VOLTAGE ELECTRIC TRANSMISSION,2.0,,Y,0,2021-04-07 11:02:52
11.0,3.0,INDUSTRIAL SAFETY,2.0,,Y,0,2021-04-07 11:02:52
11.0,4.0,INSPECTION QUALITY CONTROL,2.0,,Y,0,2021-04-07 11:02:52
11.0,5.0,MATERIAL MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
11.0,6.0,OTHER,2.0,,Y,0,2021-04-07 11:02:52
11.0,7.0,POWER ENGG.,2.0,,Y,0,2021-04-07 11:02:52
11.0,8.0,SYSTEM ENGG.,2.0,,Y,0,2021-04-07 11:02:52
11.0,9.0,AERO AND ELCTRICAL,2.0,,Y,0,2021-04-07 11:02:52
11.0,10.0,AERODRAMIC LIGHTING,2.0,,Y,0,2021-04-07 11:02:52
11.0,11.0,COMMUNICATION SYSTEM,2.0,,Y,0,2021-04-07 11:02:52
11.0,12.0,CONTROL SYSTEM,2.0,,Y,0,2021-04-07 11:02:52
11.0,13.0,DISTRIBUTION ELECTRICAL,2.0,,Y,0,2021-04-07 11:02:52
11.0,14.0,ELECT. ENGINEERING,2.0,,Y,0,2021-04-07 11:02:52
11.0,15.0,GENERATION  ELECTRICAL AND TRANSMISSION,2.0,,Y,0,2021-04-07 11:02:52
11.0,16.0,INSTRUMENTATION AND CONTROL,2.0,,Y,0,2021-04-07 11:02:52
11.0,17.0,MAINTENANCE ENGINEERING,2.0,,Y,0,2021-04-07 11:02:52
11.0,18.0,MANUFACTURE ELECTRICAL GOODS,2.0,,Y,0,2021-04-07 11:02:52
11.0,19.0,NETWORK THEORY,2.0,,Y,0,2021-04-07 11:02:52
11.0,20.0,OPERATIONS,2.0,,Y,0,2021-04-07 11:02:52
11.0,21.0,POWER SYSTEMS,2.0,,Y,0,2021-04-07 11:02:52
11.0,22.0,POWER ELECTRONICS,2.0,,Y,0,2021-04-07 11:02:52
11.0,23.0,RELIABILITY ENGINEERING,2.0,,Y,0,2021-04-07 11:02:52
11.0,24.0,ELECTRICTRACTION,2.0,,Y,0,2021-04-07 11:02:52
11.0,25.0,HIGHWAY LIGHTING,2.0,,Y,0,2021-04-07 11:02:52
12.0,1.0,AIR POLLUTION,2.0,,Y,0,2021-04-07 11:02:52
12.0,2.0,BIO CHEMISTRY,2.0,,Y,0,2021-04-07 11:02:52
12.0,3.0,BIOLOGY,2.0,,Y,0,2021-04-07 11:02:52
12.0,4.0,CHEMISTRY AND CHEMICAL ENGG.,2.0,,Y,0,2021-04-07 11:02:52
12.0,5.0,MISCELLANEOUSS,2.0,,Y,0,2021-04-07 11:02:52
12.0,6.0,NUCLEAR POLLUTION,2.0,,Y,0,2021-04-07 11:02:52
12.0,7.0,RADIO MAGNETIC POLUTION,2.0,,Y,0,2021-04-07 11:02:52
12.0,8.0,SOUND POLLUTION,2.0,,Y,0,2021-04-07 11:02:52
12.0,9.0,WATER ANALYSIS,2.0,,Y,0,2021-04-07 11:02:52
12.0,10.0,WATER POLLUTION AND SEWAGE TREATMENT,2.0,,Y,0,2021-04-07 11:02:52
12.0,11.0,DISASTER MANAGEMENT,4.0,,Y,0,2021-04-07 11:02:52
12.0,12.0,MITIGATION,4.0,,Y,0,2021-04-07 11:02:52
12.0,13.0,WASTE MANAGEMENT,4.0,,Y,0,2021-04-07 11:02:52
12.0,14.0,POLLUTION MONITOR,4.0,,Y,0,2021-04-07 11:02:52
12.0,15.0,ECOLOGY,5.0,,Y,0,2021-04-07 11:02:52
12.0,16.0,ENVIRONMENTAL MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
12.0,17.0,ENV. MICROBIOLOGY,5.0,,Y,0,2021-04-07 11:02:52
12.0,18.0,ENV. STRESSES,5.0,,Y,0,2021-04-07 11:02:52
12.0,19.0,CLIMATE CHANGE,66.0,,Y,0,2023-06-16 12:07:11
12.0,20.0,ENERGY AND RENEWABLE ENGINEERING,59.0,,Y,0,2023-10-11 12:52:14
12.0,21.0,ENVIRONMENTAL TOXICOLOGY,66.0,,Y,0,2024-01-31 11:08:00
12.0,22.0,MICRO PLASTIC POLLUTION,59.0,,Y,0,2024-04-09 17:23:27
12.0,23.0,ENVIRONMENTAL CLEARANCES,70.0,,Y,0,2024-04-10 14:37:36
12.0,24.0,ENVIRONMENTAL CLEARANCES,70.0,,Y,0,2024-04-10 14:38:04
12.0,25.0,ENVIRONMENTAL CHEMISTRY,70.0,,Y,0,2024-05-01 17:34:17
12.0,26.0,WATER AND WASTE WATER TREATMENT,70.0,,Y,0,2024-05-01 17:35:23
12.0,27.0,SEISMOLOGY,66.0,,Y,0,2024-11-05 17:19:20
12.0,28.0,ATMOSPHERIC SCIENCE,66.0,,Y,0,2024-11-06 10:07:55
12.0,29.0,GLACIOLOGY,66.0,,Y,0,2024-11-06 10:25:57
12.0,30.0,NANOTECHNOLOGY AND ENVIRONMENT,66.0,,Y,0,2024-11-06 10:29:12
12.0,31.0,ENVIRONMENTAL BIOTECHNOLOGY,66.0,,Y,0,2024-11-06 10:32:34
12.0,32.0,BIOREMEDIATION ,66.0,,Y,0,2024-11-06 10:32:52
12.0,33.0,METABOLIC PROFILING,66.0,,Y,0,2024-11-06 10:33:13
12.0,34.0,MICROBIOLOGY,66.0,,Y,0,2025-01-13 16:05:03
12.0,35.0,TOXICOLOGY,66.0,,Y,0,2025-01-13 16:05:19
13.0,1.0,APPLIED ART,2.0,,Y,0,2021-04-07 11:02:52
13.0,2.0,COMMERCIAL ART,2.0,,Y,0,2021-04-07 11:02:52
13.0,3.0,EXHIBITION DISPLAY,2.0,,Y,0,2021-04-07 11:02:52
13.0,4.0,PAINTING,2.0,,Y,0,2021-04-07 11:02:52
13.0,5.0,DESIGNING,2.0,,Y,0,2021-04-07 11:02:52
13.0,6.0,SCULPTURE,5.0,,Y,0,2021-04-07 11:02:52
13.0,7.0,VISUAL ARTS PAINTING,5.0,,Y,0,2021-04-07 11:02:52
13.0,8.0,VISUAL COMMUNICATION,5.0,,Y,0,2021-04-07 11:02:52
13.0,9.0,FILM MAKER,5.0,,Y,0,2021-04-07 11:02:52
13.0,10.0,FILM STUDIES,5.0,,Y,0,2021-04-07 11:02:52
13.0,11.0,FILMS DIRECTION,5.0,,Y,0,2021-04-07 11:02:52
13.0,12.0,FINE ART,64.0,,Y,0,2023-06-02 12:04:27
13.0,13.0,ARTS,64.0,,Y,0,2023-06-02 12:30:35
13.0,14.0,CINEMATOGRAPHY,66.0,,Y,0,2023-07-04 16:21:23
13.0,15.0,PHOTOGRAPHY,66.0,,Y,0,2023-10-30 15:13:29
13.0,16.0,TYPOGAPHY,66.0,,Y,0,2023-10-30 15:14:06
13.0,17.0,FASHION,66.0,,Y,0,2023-11-07 15:05:08
13.0,18.0,PERFORMING ART,66.0,,Y,0,2023-11-07 15:05:19
13.0,19.0,APPLIED ART,66.0,,Y,0,2023-11-07 15:05:39
13.0,20.0,TEXTILE DESIGN,66.0,,Y,0,2023-11-07 15:06:57
13.0,21.0,FOLK CULTURAL STUDIES,62.0,,Y,0,2024-03-19 17:41:39
13.0,22.0,THEATRE ARTS,66.0,,Y,0,2024-11-05 16:38:13
14.0,1.0,FOREST GEN. ADMINISTRATION,2.0,,Y,0,2021-04-07 11:02:52
14.0,2.0,FOREST JT. FOREST MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
14.0,3.0,MARKETING OF FOREST PRODUCE,2.0,,Y,0,2021-04-07 11:02:52
14.0,4.0,TRAINING AND RESEARCH,2.0,,Y,0,2021-04-07 11:02:52
14.0,5.0,WATERSHED MANAGEMENT,2.0,,Y,0,2021-04-07 11:02:52
14.0,6.0,AGRO FORESTRY,2.0,,Y,0,2021-04-07 11:02:52
14.0,7.0,FOREST BASED INDUSTRIES,2.0,,Y,0,2021-04-07 11:02:52
14.0,8.0,WILDLIFE MANAGEMENT,2.0,66.0,N,0,2021-04-07 11:02:52
14.0,9.0,AGROFORESTRY,1.0,,Y,0,2021-04-07 11:02:52
14.0,10.0,SILVICULTURE,1.0,,Y,0,2021-04-07 11:02:52
14.0,11.0,FOREST PLANTATION,1.0,,Y,0,2021-04-07 11:02:52
14.0,12.0,FOREST MANAGEMENT,1.0,,Y,0,2021-04-07 11:02:52
14.0,13.0,SOIL CONSERVATION,1.0,,Y,0,2021-04-07 11:02:52
14.0,14.0,INDIAN FOREST SERVICE,5.0,,Y,0,2021-04-07 11:02:52
14.0,15.0,WILDLIFE BIOLOGY,5.0,,Y,0,2021-04-07 11:02:52
14.0,16.0,BIODIVERSITY,5.0,,Y,0,2021-04-07 11:02:52
14.0,17.0,WILDLIFE ECOLOGY,5.0,,Y,0,2021-04-07 11:02:52
14.0,18.0,ENVIRONMENT,5.0,,Y,0,2021-04-07 11:02:52
14.0,19.0,JOINT FOREST MANAGEMENT,4.0,,Y,0,2021-04-07 11:02:52
14.0,20.0,REMOTE SENSING,5.0,,Y,0,2021-04-07 11:02:52
14.0,21.0,RESOURCE MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
14.0,22.0,COMMUNITY FORESTRY,5.0,,Y,0,2021-04-07 11:02:52
14.0,23.0,FOREST ECOLOGY,5.0,,Y,0,2021-04-07 11:02:52
14.0,24.0,FOREST EXTENSION,5.0,,Y,0,2021-04-07 11:02:52
14.0,25.0,WILDLIFE AND FORESTRY,5.0,,Y,0,2021-04-07 11:02:52
14.0,26.0,FOREST GENETICS,66.0,,Y,0,2023-05-16 14:51:55
14.0,27.0,WILDLIFE CONSERVATION,66.0,,Y,0,2024-03-26 10:35:12
14.0,28.0,FOREST CONSERVATIOIN,70.0,,Y,0,2024-05-02 11:23:46
14.0,29.0,"APCCF, CWLW, PANAJI, GOA",71.0,71.0,Y,0,2024-05-20 11:31:30
14.0,30.0,"IGF, IRO, MOEFCC, RAIPUR",71.0,,Y,0,2024-05-20 11:31:57
14.0,31.0,"DIRECTOR, IIFM, BHOPAL",71.0,,Y,0,2024-05-20 11:32:22
14.0,32.0,"APCCF, A&N, ISLANDS",71.0,,Y,0,2024-05-20 11:32:41
15.0,1.0,AGRICULTURE GEOGRAPHY,2.0,,Y,0,2021-04-07 11:02:52
15.0,2.0,CARTOGRAPHY ACADEMICS,2.0,,Y,0,2021-04-07 11:02:52
15.0,3.0,CARTOGRAPHY APPLIED,2.0,,Y,0,2021-04-07 11:02:52
15.0,4.0,ECONOMIC GEOGRAPHY,2.0,,Y,0,2021-04-07 11:02:52
15.0,5.0,GENERAL GEOGRAPHY,2.0,,Y,0,2021-04-07 11:02:52
15.0,6.0,GEOGRAPHICAL INFORMATION SYSTEM,2.0,,Y,0,2021-04-07 11:02:52
15.0,7.0,GEOMORPHOLOGY,2.0,,Y,0,2021-04-07 11:02:52
15.0,8.0,HUMAN GEOGRAPHY,2.0,,Y,0,2021-04-07 11:02:52
15.0,9.0,PHYSICAL GEOGRAPHY,2.0,,Y,0,2021-04-07 11:02:52
15.0,10.0,POPULATION,2.0,,Y,0,2021-04-07 11:02:52
15.0,11.0,TOWN AND COUNTRY PLANNING,2.0,,Y,0,2021-04-07 11:02:52
15.0,12.0,URBAN AND REGIONAL PLANNING,2.0,,Y,0,2021-04-07 11:02:52
15.0,13.0,URBAN GEOGRAPHY,2.0,,Y,0,2021-04-07 11:02:52
15.0,14.0,REMOTE SENSING,4.0,,Y,0,2021-04-07 11:02:52
15.0,15.0,CLIMATOLOGY,5.0,,Y,0,2021-04-07 11:02:52
15.0,16.0,REGIONAL GEOGRAPHY,4.0,,Y,0,2021-04-07 11:02:52
15.0,17.0,ENVIRONMENTAL GEOGRAPHY,4.0,,Y,0,2021-04-07 11:02:52
15.0,18.0,ECOLOGY,5.0,,Y,0,2021-04-07 11:02:52
15.0,19.0,SOCIAL GEOGRAPHY,5.0,,Y,0,2021-04-07 11:02:52
15.0,20.0,LINGUISTIC GEOGRAPHY,5.0,,Y,0,2021-04-07 11:02:52
15.0,21.0,TRANSPORTATION GEOGRAPHY,5.0,,Y,0,2021-04-07 11:02:52
15.0,22.0,OCEANOGRAPHY,5.0,,Y,0,2021-04-07 11:02:52
15.0,23.0,RURAL GEOGRAPHY,5.0,,Y,0,2021-04-07 11:02:52
15.0,24.0,APPLIED GEOGRAPHY,5.0,,Y,0,2021-04-07 11:02:52
15.0,25.0,ACADEMIC PERFORMANCE INDICATOR (API)..,40.0,,Y,0,2021-04-07 11:02:52
15.0,26.0,LAND USE /LAND COVER ANALYSIS,66.0,,Y,0,2024-09-27 11:41:01
16.0,1.0,HISTORY GENERAL,1.0,,Y,0,2021-04-07 11:02:52
16.0,2.0,AMERICAN HISTORY,1.0,,Y,0,2021-04-07 11:02:52
16.0,3.0,ANCIENT HISTORY PRE HISTORY,1.0,,Y,0,2021-04-07 11:02:52
16.0,4.0,EUROPEAN HISTORY,1.0,,Y,0,2021-04-07 11:02:52
16.0,5.0,MODERN HISTORY,1.0,,Y,0,2021-04-07 11:02:52
16.0,6.0,WORLD HISTORY,1.0,,Y,0,2021-04-07 11:02:52
16.0,7.0,INDIAN HISTORY GENERAL,1.0,66.0,Y,0,2021-04-07 11:02:52
16.0,8.0,ANCIENT INDIAN HISTORY,1.0,,Y,0,2021-04-07 11:02:52
16.0,9.0,ANCIENT INDIAN HISTORY AND CULTURE,1.0,,Y,0,2021-04-07 11:02:52
